Area,Room,Parking,Warehouse,Elevator,Address,Address_Type,Price_Dollar
50,1,FALSE,TRUE,FALSE,Baghestan,39,13666.67
41,1,FALSE,FALSE,FALSE,Salsabil,20,27166.67
136,3,TRUE,TRUE,TRUE,Yousef Abad,114,273333.33
40,1,FALSE,TRUE,FALSE,Jeyhoon,700,26666.67
60,2,FALSE,TRUE,FALSE,Si Metri Ji,102,21666.67
75,2,TRUE,TRUE,TRUE,Pirouzi,12,58333.33
120,3,TRUE,TRUE,TRUE,Yousef Abad,114,266666.67
165,3,TRUE,TRUE,TRUE,Pakdasht,34,33333.33
110,2,FALSE,TRUE,FALSE,Pakdasht,34,21333.33
116,2,TRUE,TRUE,TRUE,Shahran,1,154666.67
115,2,TRUE,TRUE,TRUE,Shahran,1,150000
77,2,FALSE,TRUE,TRUE,Pakdasht,34,15333.33
120,3,TRUE,TRUE,TRUE,Yousef Abad,114,233333.33
100,2,FALSE,TRUE,TRUE,Pakdasht,34,22000
130,3,TRUE,TRUE,TRUE,Yousef Abad,114,200000
60,1,TRUE,TRUE,TRUE,Islamshahr,11,40000
75,2,FALSE,TRUE,TRUE,Parand,30,12833.33
128,3,TRUE,TRUE,FALSE,Niavaran,80,283333.33
150,2,TRUE,TRUE,TRUE,Zaferanieh,78,500000
135,3,TRUE,TRUE,TRUE,Yousef Abad,114,333333.33
60,1,TRUE,TRUE,TRUE,Zafar,10,40000
41,1,FALSE,FALSE,FALSE,Elahieh,123,27166.67
113,2,TRUE,TRUE,TRUE,Niavaran,80,300000
52,1,FALSE,TRUE,TRUE,Andisheh,6,22166.67
100,2,TRUE,TRUE,TRUE,Aqdasieh,33,233333.33
66,2,TRUE,TRUE,FALSE,Punak,31,88333.33
200,3,TRUE,TRUE,TRUE,Niavaran,80,966666.67
170,3,TRUE,TRUE,TRUE,Niavaran,80,736666.67
100,2,TRUE,TRUE,TRUE,Gheitarieh,70,276666.67
90,1,TRUE,TRUE,TRUE,Kamranieh,71,333333.33
200,3,TRUE,TRUE,TRUE,Niavaran,80,466666.67
70,2,TRUE,TRUE,FALSE,Punak,31,89333.33
245,2,FALSE,FALSE,FALSE,Islamshahr,11,260000
87,2,TRUE,TRUE,TRUE,Darabad,514,195000
120,2,TRUE,TRUE,TRUE,Velenjak,17,300000
171,3,TRUE,TRUE,TRUE,Elahieh,123,427500
66,2,TRUE,TRUE,FALSE,Punak,31,82000
77,2,TRUE,TRUE,TRUE,Aqdasieh,33,173333.33
40,1,TRUE,TRUE,FALSE,Narmak,8,41666.67
105,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,93333.33
50,1,TRUE,TRUE,TRUE,Ozgol,91,100000
94,2,TRUE,TRUE,FALSE,Amirabad,112,113333.33
57,1,TRUE,TRUE,FALSE,Valiasr,81,25000
79,2,TRUE,TRUE,TRUE,Parand,30,13666.67
60,2,FALSE,TRUE,FALSE,Jeyhoon,700,21666.67
86,2,TRUE,TRUE,FALSE,Firoozkooh Kuhsar,526,25000
43,1,TRUE,TRUE,FALSE,Narmak,8,44333.33
77,2,TRUE,TRUE,TRUE,Northern Janatabad,41,89333.33
58,1,FALSE,FALSE,FALSE,Parand,30,10500
62,1,TRUE,FALSE,TRUE,Ostad Moein,28,48000
60,1,TRUE,TRUE,TRUE,Salsabil,20,51000
35,1,FALSE,TRUE,FALSE,Salsabil,20,22000
54,1,FALSE,TRUE,FALSE,Azarbaijan,60,36666.67
70,2,TRUE,TRUE,TRUE,Southern Program Organization,43,75000
122,3,TRUE,TRUE,TRUE,Ghoba,527,223333.33
54,1,FALSE,TRUE,FALSE,Salsabil,20,30033.33
80,2,TRUE,TRUE,TRUE,Shahryar,40,28333.33
71,2,TRUE,TRUE,TRUE,Salsabil,20,58333.33
220,4,TRUE,TRUE,FALSE,Shahryar,40,250000
61,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,32,27933.33
49,1,FALSE,TRUE,FALSE,Hashemi,74,35933.33
55,2,TRUE,TRUE,TRUE,Salsabil,20,44985
41,1,FALSE,TRUE,FALSE,Hashemi,74,28000
64,2,TRUE,TRUE,FALSE,Salsabil,20,36666.67
240,4,TRUE,TRUE,FALSE,Andisheh,6,143333.33
32,1,FALSE,TRUE,FALSE,Hashemi,74,20333.33
52,1,FALSE,TRUE,FALSE,Hashemi,74,32000
50,1,FALSE,TRUE,FALSE,Salsabil,20,21333.33
32,1,FALSE,TRUE,TRUE,Eskandari,505,31333.33
40,1,TRUE,TRUE,TRUE,Azarbaijan,60,38333.33
73,1,FALSE,TRUE,TRUE,Komeil,109,48666.67
50,1,TRUE,TRUE,FALSE,Andisheh,6,25166.67
45,1,FALSE,TRUE,FALSE,Jeyhoon,700,24833.33
65,2,TRUE,TRUE,FALSE,Qasr-od-Dasht,32,42666.67
51,1,TRUE,TRUE,TRUE,Salsabil,20,38333.33
300,3,TRUE,TRUE,FALSE,Golestan,66,800000
100,2,TRUE,TRUE,FALSE,Pardis,2,90000
55,2,TRUE,TRUE,TRUE,Azarbaijan,60,33333.33
200,2,FALSE,FALSE,FALSE,Kahrizak,57,88333.33
38,1,TRUE,TRUE,TRUE,Karoon,103,38000
140,3,TRUE,TRUE,TRUE,Farmanieh,29,310000
58,1,TRUE,TRUE,FALSE,Central Janatabad,36,66666.67
67,2,FALSE,TRUE,TRUE,Jeyhoon,700,40000
57,1,TRUE,TRUE,FALSE,Salsabil,20,29000
53,2,TRUE,TRUE,FALSE,Jeyhoon,700,36666.67
95,2,TRUE,TRUE,TRUE,Niavaran,80,296666.67
128,3,TRUE,TRUE,TRUE,Pirouzi,12,145000
62,2,FALSE,FALSE,TRUE,Parand,30,11666.67
60,1,FALSE,TRUE,FALSE,Salsabil,20,37666.67
52,1,TRUE,TRUE,FALSE,Salsabil,20,36666.67
52,1,FALSE,TRUE,FALSE,Jeyhoon,700,38336.67
45,1,FALSE,TRUE,TRUE,Karoon,103,32166.67
60,1,TRUE,TRUE,TRUE,Ekhtiarieh,86,100000
83,2,FALSE,TRUE,TRUE,Valiasr,81,56666.67
211,3,TRUE,TRUE,TRUE,Marzdaran,47,526666.67
65,2,TRUE,TRUE,FALSE,Karoon,103,47666.67
115,2,FALSE,TRUE,FALSE,Ostad Moein,28,43333.33
70,2,TRUE,TRUE,FALSE,Central Janatabad,36,70000
51,1,FALSE,TRUE,FALSE,Salsabil,20,29000
100,2,TRUE,TRUE,TRUE,Niavaran,80,250000
115,2,TRUE,TRUE,TRUE,Zaferanieh,78,340000
160,3,TRUE,TRUE,TRUE,Niavaran,80,583333.33
107,2,TRUE,TRUE,TRUE,Hekmat,94,216666.67
82,2,TRUE,FALSE,TRUE,Parand,30,16666.67
135,2,TRUE,TRUE,TRUE,Zaferanieh,78,600000
198,3,TRUE,TRUE,TRUE,Ekhtiarieh,86,600000
85,2,TRUE,TRUE,TRUE,Andisheh,6,36666.67
92,2,TRUE,TRUE,TRUE,Shams Abad,54,108333.33
115,2,TRUE,TRUE,TRUE,Zaferanieh,78,600000
137,3,TRUE,TRUE,TRUE,ShahrAra,24,240000
65,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,72333.33
175,3,TRUE,TRUE,TRUE,Farmanieh,29,733333.33
95,2,TRUE,TRUE,TRUE,Gheitarieh,70,326666.67
225,3,TRUE,TRUE,TRUE,Farmanieh,29,1283333.33
270,4,TRUE,TRUE,TRUE,Niavaran,80,1166666.67
200,3,TRUE,TRUE,TRUE,Niavaran,80,1133333.33
60,1,TRUE,TRUE,TRUE,Northern Chitgar,104,40000
88,2,FALSE,TRUE,TRUE,Shams Abad,54,111666.67
250,3,TRUE,TRUE,TRUE,Niavaran,80,1133333.33
55,1,FALSE,TRUE,FALSE,Pirouzi,12,53333.33
91,2,TRUE,TRUE,TRUE,Ostad Moein,28,81166.67
80,2,TRUE,TRUE,FALSE,Punak,31,93333.33
74,2,FALSE,FALSE,FALSE,Parand,30,14666.67
90,2,TRUE,TRUE,FALSE,Pirouzi,12,56666.67
43,1,FALSE,TRUE,TRUE,Si Metri Ji,102,25000
78,2,FALSE,TRUE,TRUE,Parand,30,14333.33
72,2,TRUE,FALSE,TRUE,Parand,30,12833.33
100,2,FALSE,FALSE,FALSE,Kahrizak,57,40000
110,2,TRUE,FALSE,FALSE,Amirabad,112,133333.33
62,1,FALSE,TRUE,FALSE,Islamshahr,11,19333.33
120,1,FALSE,FALSE,FALSE,Afsarieh,46,105000
120,2,TRUE,TRUE,TRUE,Ekhtiarieh,86,300000
64,2,TRUE,TRUE,TRUE,Ostad Moein,28,59666.67
147,3,TRUE,TRUE,TRUE,Saadat Abad,9,303800
140,3,TRUE,TRUE,TRUE,Kamranieh,71,270000
170,3,TRUE,TRUE,TRUE,Heravi,73,266333.33
109,2,TRUE,TRUE,TRUE,Heravi,73,236666.67
310,3,TRUE,TRUE,TRUE,Aqdasieh,33,2480000
283,3,TRUE,TRUE,TRUE,Farmanieh,29,1128000
66,1,FALSE,FALSE,FALSE,Shahedshahr,500,9900
75,2,FALSE,TRUE,FALSE,Golestan,66,20000
63,2,TRUE,TRUE,TRUE,Ostad Moein,28,55666.67
77,2,TRUE,TRUE,TRUE,Gholhak,72,206666.67
59,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,53333.33
220,5,TRUE,FALSE,FALSE,Andisheh,6,216666.67
66,2,TRUE,TRUE,FALSE,Southern Program Organization,43,66666.67
80,2,TRUE,TRUE,FALSE,Shahr-e-Ziba,67,81666.67
55,1,FALSE,FALSE,TRUE,Northren Jamalzadeh,59,51333.33
63,2,FALSE,TRUE,FALSE,Andisheh,6,13666.67
92,2,TRUE,TRUE,TRUE,Punak,31,133333.33
88,2,TRUE,TRUE,TRUE,Shahrake Gharb,4,175000
98,2,TRUE,TRUE,TRUE,Pardis,2,25666.67
75,2,TRUE,TRUE,TRUE,Jeyhoon,700,66000
114,2,TRUE,TRUE,TRUE,Pakdasht,34,36666.67
80,2,TRUE,TRUE,TRUE,Punak,31,100000
50,1,FALSE,FALSE,FALSE,Shahrake Qods,3,12666.67
66,2,TRUE,TRUE,TRUE,Punak,31,98333.33
102,2,TRUE,TRUE,TRUE,Sattarkhan,38,21666.67
72,2,TRUE,TRUE,TRUE,Punak,31,106666.67
62,1,FALSE,FALSE,FALSE,Qasr-od-Dasht,32,62000
110,2,FALSE,TRUE,TRUE,Pakdasht,34,28000
70,2,TRUE,TRUE,TRUE,Zafar,10,175000
115,2,TRUE,TRUE,TRUE,Saadat Abad,9,200000
71,2,TRUE,TRUE,FALSE,Jeyhoon,700,59333.33
125,2,TRUE,TRUE,TRUE,Shahrake Qods,3,45833.33
42,1,TRUE,FALSE,TRUE,Shahran,1,58333.33
66,2,TRUE,TRUE,FALSE,Narmak,8,73333.33
130,4,FALSE,FALSE,FALSE,Mehrabad,528,206666.67
65,1,TRUE,TRUE,TRUE,Southern Program Organization,43,81666.67
39,1,FALSE,FALSE,FALSE,Salsabil,20,25333.33
60,2,FALSE,TRUE,TRUE,Qasr-od-Dasht,32,61666.67
75,2,TRUE,TRUE,TRUE,Salsabil,20,75333.33
70,1,FALSE,TRUE,FALSE,Salsabil,20,39333.33
57,2,TRUE,TRUE,TRUE,Salsabil,20,53333.33
39,1,FALSE,TRUE,FALSE,Salsabil,20,26666.67
70,2,FALSE,FALSE,FALSE,Tehran Now,513,56666.67
110,2,TRUE,TRUE,TRUE,Ekhtiarieh,86,216666.67
47,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,32,29000
114,2,FALSE,FALSE,FALSE,Northern Suhrawardi,115,216666.67
60,1,FALSE,TRUE,TRUE,Southern Suhrawardi,529,73666.67
115,3,TRUE,TRUE,TRUE,Islamshahr,11,55000
110,3,TRUE,TRUE,TRUE,Heravi,73,195000
78,2,TRUE,TRUE,TRUE,Jeyhoon,700,68333.33
80,2,TRUE,TRUE,TRUE,Ekhtiarieh,86,146666.67
78,2,FALSE,FALSE,TRUE,Parand,30,14000
73,2,TRUE,TRUE,FALSE,Andisheh,6,28933.33
95,2,TRUE,TRUE,TRUE,Andisheh,6,40000
63,2,TRUE,TRUE,FALSE,Azarbaijan,60,46333.33
98,2,TRUE,TRUE,TRUE,Andisheh,6,45666.67
105,2,TRUE,TRUE,TRUE,Islamshahr,11,50000
50,1,TRUE,TRUE,FALSE,Tehransar,507,41666.67
51,1,FALSE,TRUE,TRUE,Kahrizak,57,20333.33
125,2,TRUE,TRUE,TRUE,Dezashib,121,375000
105,3,TRUE,TRUE,TRUE,Kahrizak,57,38500
55,1,FALSE,TRUE,TRUE,Kahrizak,57,22000
105,2,TRUE,TRUE,TRUE,Kahrizak,57,38666.67
105,3,TRUE,TRUE,TRUE,Kahrizak,57,43733.33
70,2,TRUE,TRUE,TRUE,Kahrizak,57,23800
82,2,TRUE,TRUE,TRUE,Kahrizak,57,27333.33
50,1,TRUE,TRUE,TRUE,Mirdamad,127,108333.33
105,2,TRUE,TRUE,TRUE,Pardis,2,25333.33
110,2,TRUE,TRUE,TRUE,Gholhak,72,293333.33
85,2,TRUE,TRUE,TRUE,Kahrizak,57,28333.33
78,2,TRUE,TRUE,FALSE,Punak,31,103333.33
106,2,TRUE,TRUE,TRUE,Pardis,2,16833.33
95,2,TRUE,TRUE,TRUE,Gheitarieh,70,190000
62,1,TRUE,FALSE,TRUE,Tehransar,507,51000
78,2,FALSE,FALSE,FALSE,Damavand,76,16333.33
225,4,TRUE,TRUE,TRUE,Kamranieh,71,675000
72,2,TRUE,TRUE,FALSE,Shahran,1,86666.67
50,1,TRUE,FALSE,FALSE,Parand,30,12500
50,1,FALSE,TRUE,FALSE,Abuzar,530,28333.33
103,2,FALSE,TRUE,FALSE,Northern Suhrawardi,115,130000
47,1,TRUE,TRUE,FALSE,Dolatabad,531,23166.67
90,2,TRUE,TRUE,TRUE,Karoon,103,66666.67
80,2,TRUE,TRUE,TRUE,Punak,31,125333.33
450,4,TRUE,TRUE,TRUE,Niavaran,80,833333.33
72,2,TRUE,TRUE,TRUE,Salsabil,20,56666.67
258,4,TRUE,TRUE,FALSE,Jordan,124,400000
98,2,TRUE,TRUE,TRUE,Salsabil,20,87666.67
130,3,FALSE,TRUE,FALSE,Shahrake Qods,3,20000
700,3,TRUE,TRUE,FALSE,Damavand,76,150000
104,2,TRUE,TRUE,TRUE,Shahrake Qods,3,30000
140,3,TRUE,TRUE,TRUE,Ekhtiarieh,86,366666.67
96,2,TRUE,TRUE,TRUE,Shahran,1,116666.67
58,1,FALSE,TRUE,FALSE,Shahrake Qods,3,13333.33
150,3,TRUE,TRUE,TRUE,Salsabil,20,150000
55,2,TRUE,TRUE,FALSE,Shahran,1,62333.33
60,1,FALSE,FALSE,FALSE,Shahrake Qods,3,14333.33
98,2,TRUE,TRUE,TRUE,Pardis,2,26333.33
85,2,TRUE,TRUE,TRUE,Shahrake Qods,3,22333.33
85,2,TRUE,FALSE,TRUE,Elm-o-Sanat,65,111666.67
97,2,TRUE,TRUE,TRUE,Punak,31,156666.67
80,2,TRUE,TRUE,TRUE,Hor Square,532,62483.33
57,1,FALSE,FALSE,TRUE,Niavaran,80,120000
63,1,TRUE,TRUE,FALSE,Jeyhoon,700,40000
85,2,TRUE,TRUE,TRUE,Hor Square,532,65243.33
70,2,TRUE,TRUE,TRUE,Hor Square,532,13333.33
100,2,TRUE,TRUE,TRUE,Hor Square,532,76130
90,2,TRUE,TRUE,TRUE,Hor Square,532,69038.33
75,2,FALSE,FALSE,FALSE,Parand,30,12166.67
42,1,TRUE,FALSE,FALSE,Nezamabad,118,27833.33
250,4,TRUE,TRUE,TRUE,Zaferanieh,78,625000
83,2,TRUE,TRUE,TRUE,Dolatabad,531,49666.67
90,2,TRUE,TRUE,TRUE,Damavand,76,20166.67
72,2,TRUE,TRUE,TRUE,Razi,125,40200
52,1,FALSE,FALSE,FALSE,Damavand,76,12500
106,2,TRUE,TRUE,TRUE,Damavand,76,78666.67
73,2,TRUE,TRUE,TRUE,Parand,30,12833.33
100,2,TRUE,TRUE,TRUE,Razi,125,61666.67
85,2,TRUE,TRUE,FALSE,Shahrake Qods,3,21333.33
49,1,FALSE,FALSE,FALSE,Abuzar,530,34000
115,2,TRUE,TRUE,TRUE,East Pars,105,180000
127,2,TRUE,TRUE,TRUE,Narmak,8,160866.67
93,2,FALSE,TRUE,TRUE,Gisha,25,120000
47,1,FALSE,FALSE,FALSE,Islamshahr,11,9833.33
117,3,TRUE,TRUE,TRUE,Tarasht,122,148000
182,3,TRUE,TRUE,TRUE,Marzdaran,47,386666.67
160,3,TRUE,TRUE,TRUE,Azarbaijan,60,100000
181,3,TRUE,TRUE,TRUE,Marzdaran,47,433333.33
163,3,TRUE,TRUE,TRUE,Marzdaran,47,370000
83,2,TRUE,TRUE,FALSE,Damavand,76,51666.67
142,3,TRUE,TRUE,TRUE,Heravi,73,215500
92,2,TRUE,TRUE,TRUE,Pardis,2,18833.33
100,2,TRUE,FALSE,TRUE,Parand,30,30000
60,1,TRUE,TRUE,FALSE,Parand,30,22000
58,1,FALSE,FALSE,TRUE,Parand,30,10666.67
58,1,FALSE,FALSE,TRUE,Parand,30,10666.67
85,2,TRUE,TRUE,TRUE,Pardis,2,21666.67
87,2,TRUE,TRUE,TRUE,Pardis,2,22666.67
78,2,FALSE,FALSE,TRUE,Parand,30,12333.33
88,1,FALSE,FALSE,TRUE,Parand,30,12666.67
210,4,TRUE,TRUE,FALSE,Narmak,8,766666.67
72,2,TRUE,TRUE,TRUE,Razi,125,13700
101,2,TRUE,TRUE,TRUE,Feiz Garden,22,151666.67
68,2,FALSE,TRUE,TRUE,Parand,30,10333.33
60,1,FALSE,TRUE,TRUE,Islamshahr,11,22000
65,2,FALSE,TRUE,TRUE,Islamshahr,11,26000
117,2,TRUE,TRUE,TRUE,Shahrake Gharb,4,353333.33
96,1,FALSE,FALSE,FALSE,Islamshahr,11,56666.67
98,2,TRUE,TRUE,TRUE,Pardis,2,30333.33
52,1,TRUE,TRUE,FALSE,Andisheh,6,22333.33
85,2,TRUE,TRUE,TRUE,Punak,31,113333.33
62,2,TRUE,TRUE,TRUE,Punak,31,58333.33
74,2,FALSE,FALSE,FALSE,Parand,30,14000
74,2,FALSE,FALSE,TRUE,Parand,30,10166.67
58,1,FALSE,FALSE,FALSE,Parand,30,8500
125,3,TRUE,TRUE,FALSE,Parand,30,55000
75,2,FALSE,FALSE,TRUE,Parand,30,11500
58,5,FALSE,FALSE,TRUE,Parand,30,9833.33
74,2,TRUE,TRUE,TRUE,Parand,30,30000
45,1,FALSE,TRUE,TRUE,Pirouzi,12,41666.67
58,1,TRUE,TRUE,TRUE,Parand,30,9166.67
75,2,FALSE,FALSE,FALSE,Parand,30,8166.67
75,2,TRUE,FALSE,TRUE,Parand,30,10166.67
88,2,TRUE,TRUE,TRUE,Southern Janatabad,19,116666.67
130,2,TRUE,TRUE,FALSE,Jeyhoon,700,173333.33
120,2,TRUE,TRUE,TRUE,Majidieh,99,54000
85,2,TRUE,TRUE,TRUE,Central Janatabad,36,110000
150,3,TRUE,TRUE,TRUE,Punak,31,226666.67
165,3,TRUE,TRUE,TRUE,Gheitarieh,70,328333.33
240,4,TRUE,TRUE,FALSE,Andisheh,6,190000
120,2,TRUE,TRUE,TRUE,Shahrake Gharb,4,326666.67
165,3,FALSE,TRUE,FALSE,Heshmatieh,64,137500
165,3,FALSE,TRUE,FALSE,Heshmatieh,64,137500
130,2,TRUE,TRUE,FALSE,Jeyhoon,700,173333.33
73,2,TRUE,FALSE,FALSE,Central Janatabad,36,91666.67
70,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,91666.67
120,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,151000
79,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,83333.33
90,2,TRUE,TRUE,TRUE,Shahrake Qods,3,32666.67
128,2,FALSE,TRUE,FALSE,Parand,30,31666.67
75,2,TRUE,TRUE,TRUE,Southern Janatabad,19,76666.67
94,2,TRUE,TRUE,TRUE,Taslihat,533,88333.33
106,2,TRUE,TRUE,TRUE,Pakdasht,34,30000
72,2,TRUE,TRUE,TRUE,Punak,31,76666.67
208,2,TRUE,TRUE,FALSE,Persian Gulf Martyrs Lake,62,383333.33
126,3,TRUE,TRUE,TRUE,Zafar,10,255866.67
105,2,TRUE,TRUE,FALSE,Rudhen,44,36666.67
216,4,TRUE,TRUE,FALSE,Andisheh,6,190000
92,2,FALSE,TRUE,TRUE,Kazemabad,534,100000
80,2,TRUE,TRUE,TRUE,Si Metri Ji,102,47000
130,1,TRUE,TRUE,FALSE,Damavand,76,283333.33
300,4,TRUE,TRUE,TRUE,Tajrish,200,300000
73,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,73333.33
100,2,FALSE,TRUE,TRUE,Shahedshahr,500,23333.33
80,2,TRUE,TRUE,FALSE,Islamshahr,11,36666.67
105,2,TRUE,TRUE,TRUE,Feiz Garden,22,151666.67
59,1,TRUE,TRUE,TRUE,Narmak,8,70000
41,1,TRUE,TRUE,FALSE,Si Metri Ji,102,26000
85,2,TRUE,TRUE,TRUE,Zafar,10,166666.67
66,1,FALSE,TRUE,FALSE,Shahran,1,61666.67
90,2,TRUE,TRUE,TRUE,Ekhtiarieh,86,200000
78,2,FALSE,FALSE,TRUE,Parand,30,13500
113,2,TRUE,TRUE,FALSE,Islamshahr,11,50666.67
88,2,TRUE,TRUE,TRUE,Central Janatabad,36,133333.33
96,2,FALSE,FALSE,FALSE,Haft Tir,89,95000
180,5,TRUE,TRUE,FALSE,Shahrake Gharb,4,960000
59,2,FALSE,TRUE,FALSE,Karoon,103,35666.67
58,2,FALSE,TRUE,TRUE,Qasr-od-Dasht,32,42333.33
46,1,FALSE,TRUE,FALSE,Jeyhoon,700,33766.67
67,1,TRUE,TRUE,TRUE,Shams Abad,54,86666.67
57,2,FALSE,FALSE,FALSE,Salsabil,20,36333.33
95,2,TRUE,TRUE,TRUE,Central Janatabad,36,133333.33
73,1,TRUE,TRUE,TRUE,Pakdasht,34,16000
87,2,TRUE,TRUE,TRUE,Pardis,2,21933.33
122,4,TRUE,FALSE,TRUE,Keshavarz Boulevard,56,80666.67
50,1,FALSE,FALSE,FALSE,Karoon,103,33333.33
62,1,FALSE,FALSE,FALSE,Karoon,103,34000
86,2,TRUE,TRUE,TRUE,Pasdaran,68,180000
53,1,FALSE,FALSE,FALSE,Jeyhoon,700,30000
100,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,14500
55,1,TRUE,TRUE,FALSE,Robat Karim,535,10166.67
58,1,FALSE,FALSE,TRUE,Parand,30,10166.67
78,2,TRUE,TRUE,FALSE,Islamshahr,11,33333.33
145,3,TRUE,TRUE,TRUE,Elahieh,123,338333.33
110,2,TRUE,TRUE,TRUE,Yousef Abad,114,200000
64,1,TRUE,TRUE,TRUE,Robat Karim,535,11666.67
86,2,FALSE,TRUE,FALSE,East Pars,105,40133.33
75,2,FALSE,FALSE,FALSE,Damavand,76,17333.33
110,2,TRUE,TRUE,TRUE,Feiz Garden,22,151666.67
90,2,TRUE,TRUE,TRUE,Southern Janatabad,19,125000
63,1,TRUE,FALSE,TRUE,Pirouzi,12,71766.67
50,0,TRUE,TRUE,TRUE,Northern Chitgar,104,11500
85,2,TRUE,FALSE,TRUE,Pardis,2,24333.33
83,2,TRUE,TRUE,TRUE,Pasdaran,68,156666.67
175,3,TRUE,TRUE,TRUE,Elahieh,123,583333.33
57,1,TRUE,TRUE,TRUE,Pasdaran,68,123333.33
66,2,FALSE,FALSE,FALSE,Feiz Garden,22,58333.33
74,2,TRUE,TRUE,TRUE,Shahran,1,79666.67
45,1,TRUE,FALSE,TRUE,Ray,1400,33000
78,2,TRUE,TRUE,TRUE,Ekhtiarieh,86,156666.67
75,2,FALSE,TRUE,TRUE,Parand,30,9333.33
103,2,TRUE,TRUE,TRUE,Islamshahr,11,48066.67
61,1,FALSE,FALSE,FALSE,Feiz Garden,22,60000
124,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,67,130000
62,1,FALSE,FALSE,FALSE,Damavand,76,23666.67
110,2,TRUE,TRUE,TRUE,Gholhak,72,233333.33
180,3,TRUE,TRUE,TRUE,Pasdaran,68,433333.33
40,1,TRUE,TRUE,FALSE,Andisheh,6,8666.67
95,2,TRUE,TRUE,TRUE,Republic,77,48333.33
104,2,TRUE,TRUE,FALSE,Tehran Now,513,73333.33
37,1,TRUE,TRUE,FALSE,Andisheh,6,11500
60,1,TRUE,TRUE,FALSE,Shahryar,40,20000
69,2,TRUE,TRUE,TRUE,Shahran,1,86666.67
700,3,TRUE,TRUE,FALSE,Damavand,76,233333.33
60,1,TRUE,TRUE,TRUE,Northern Chitgar,104,29166.67
95,2,TRUE,FALSE,TRUE,Niavaran,80,300000
51,1,TRUE,TRUE,FALSE,Andisheh,6,22333.33
106,2,TRUE,TRUE,TRUE,Zargandeh,21,186666.67
100,2,TRUE,TRUE,TRUE,Narmak,8,106666.67
80,2,TRUE,TRUE,TRUE,Koohsar,93,80000
78,2,TRUE,TRUE,TRUE,Ghiyamdasht,536,21333.33
90,2,TRUE,TRUE,TRUE,Damavand,76,45000
95,2,FALSE,TRUE,TRUE,Saadat Abad,9,316666.67
86,3,FALSE,TRUE,TRUE,Parand,30,11000
65,1,TRUE,TRUE,TRUE,Golestan,66,12000
102,1,FALSE,TRUE,FALSE,Islamshahr,11,55000
75,2,TRUE,TRUE,TRUE,Southern Janatabad,19,90000
150,5,TRUE,TRUE,FALSE,Shahr-e-Ziba,67,356666.67
60,1,TRUE,TRUE,TRUE,Parand,30,13000
72,1,TRUE,TRUE,TRUE,Elahieh,123,275000
93,2,FALSE,FALSE,FALSE,Pirouzi,12,183333.33
106,2,TRUE,TRUE,TRUE,Gholhak,72,213333.33
48,1,FALSE,TRUE,FALSE,Shahedshahr,500,7000
75,2,TRUE,TRUE,FALSE,Southern Janatabad,19,70000
163,2,TRUE,TRUE,TRUE,Farmanieh,29,326000
138,3,TRUE,TRUE,TRUE,Kahrizak,57,41400
119,2,TRUE,TRUE,TRUE,Shahran,1,133333.33
65,2,TRUE,TRUE,TRUE,Abazar,92,83333.33
57,1,FALSE,FALSE,TRUE,Pakdasht,34,15000
74,2,FALSE,TRUE,TRUE,Telecommunication,537,26000
119,3,TRUE,TRUE,TRUE,Shahran,1,183333.33
75,2,FALSE,TRUE,TRUE,Parand,30,9333.33
68,1,FALSE,FALSE,FALSE,Islamshahr,11,27166.67
180,4,TRUE,TRUE,TRUE,Northern Chitgar,104,90666.67
70,1,TRUE,TRUE,TRUE,Hakimiyeh,117,77000
58,1,FALSE,FALSE,FALSE,Parand,30,8500
60,1,TRUE,TRUE,TRUE,Qasr-od-Dasht,32,66166.67
88,2,FALSE,TRUE,FALSE,Air force,107,83333.33
82,2,TRUE,TRUE,TRUE,Shahran,1,93333.33
63,1,TRUE,TRUE,TRUE,Ray,26,37800
120,3,TRUE,TRUE,TRUE,Northern Chitgar,104,58333.33
56,1,FALSE,FALSE,FALSE,Republic,77,63333.33
75,2,TRUE,FALSE,TRUE,Saadat Abad,9,128333.33
60,1,FALSE,TRUE,FALSE,Golestan,66,14000
50,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,62,11000
253,5,TRUE,TRUE,FALSE,North Program Organization,5,1012000
111,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,37,133000
105,3,TRUE,TRUE,TRUE,North Program Organization,5,199500
92,1,TRUE,TRUE,TRUE,Niavaran,80,210000
350,4,TRUE,TRUE,TRUE,Gheitarieh,70,1166666.67
100,2,TRUE,TRUE,TRUE,Mirza ShiRazi,125,136666.67
150,3,TRUE,TRUE,TRUE,Northern Chitgar,104,74666.67
